order_index,order_number,order_due,vendor_code,part,order_qty,fs_po_line_key,Exist
3932,POBK-040213-680,5/26/2014 0:00,10188,202356-W,39000,171250621,
3933,POBK-040213-680,6/2/2014 0:00,10188,202356-W,39000,171250622,
3934,POBK-040213-680,6/9/2014 0:00,10188,202356-W,78000,171250623,
3935,POBK-040213-680,6/16/2014 0:00,10188,202356-W,39000,171250671,
3936,POBK-040213-680,6/23/2014 0:00,10188,202356-W,78000,171250672,
3937,POBK-040213-680,6/30/2014 0:00,10188,202356-W,39000,171250673,
3938,POBK-040213-680,7/7/2014 0:00,10188,202356-W,39000,171250703,
3939,POBK-040213-680,7/14/2014 0:00,10188,202356-W,78000,171250704,
3940,POBK-040213-680,7/21/2014 0:00,10188,202356-W,39000,171250705,
3941,POBK-040213-680,7/28/2014 0:00,10188,202356-W,39000,171250706,
3942,POBK-040213-680S,6/23/2014 0:00,10188,202005-A,32000,,
3943,POBK-040213-680S,6/30/2014 0:00,10188,202005-A,32000,,
3944,POBK-040213-680S,7/14/2014 0:00,10188,202005-A,32000,,
3945,POBK-040213-680S,7/21/2014 0:00,10188,202005-A,32000,,
3946,POBK-040213-680S,7/28/2014 0:00,10188,202005-A,32000,,
3947,POBK-040213-680M,6/23/2014 0:00,10188,202004-A,32000,,
3948,POBK-040213-680M,7/7/2014 0:00,10188,202004-A,32000,,
3949,POBK-040213-680M,7/14/2014 0:00,10188,202004-A,32000,,
3950,POBK-040213-680M,7/21/2014 0:00,10188,202004-A,32000,,
3951,POBK-040213-680M,7/28/2014 0:00,10188,202004-A,32000,,
3953,PO-012314-203261,4/21/2014 0:00,12132,203261-C,6000,171250799,
3954,POBK-012914-826127,4/28/2014 0:00,30141,826127-A,2400,171250800,
3955,POBK-091913-672DF,4/7/2014 0:00,11425,201215-Z,10000,171250801,
3956,PO-042613-31,1/27/2014 0:00,98733,02-2011-15-U,3,,
3957,POBK-051313-06,3/24/2014 0:00,10037,30086-1121--,1,,
3958,POBK-051313-06,4/23/2014 0:00,10037,30086-1121--,4,,
3960,POBK-060713-09,3/21/2014 0:00,10035,28-551899-B,100,,
3961,POBK-061413-01,1/21/2014 0:00,V0039,29-282100-B,1,,
3962,POBK-061413-06,4/15/2014 0:00,10037,23081-1000-E,2675,,
3964,POBK-061413-06,5/26/2014 0:00,10037,23081-1000-E,2675,,
3965,POBK-021213-04,1/17/2014 0:00,98859,23085-1091-P,16,,
3967,POBK-101912-01,2/14/2014 0:00,98859,23085-1093-A,1,,
3968,POBK-101912-01,4/25/2014 0:00,98859,23085-1093-A,5,,
3970,POBK-101812-02,2/20/2014 0:00,98859,23091-1140-K,8,,
3971,POBK-111612-01,1/14/2014 0:00,10047,02-1088-28-AT,20,,
3972,POBK-111612-01,1/21/2014 0:00,10047,02-1088-28-AT,51,,
3973,POBK-072913-04,2/4/2014 0:00,98607,23080-3043-G,3,,
3974,POBK-080513-05,1/7/2014 0:00,10179,23079-1250-D,30,,
3976,POBK-102512-08,1/28/2014 0:00,98607,23081-1112-AA,68,,
3977,POBK-072913-06,4/4/2014 0:00,10037,30086-1000-D,9950,,
3978,PO-031213-32,2/4/2014 0:00,98607,23078-1300-C,7,,
3979,POBK-092313-04,1/17/2014 0:00,10038,02-3102-04-AH,65,,
3980,PO-062413-JN01,1/13/2014 0:00,50021,205041-C,9036,,
3983,POBK-011613-03,2/18/2014 0:00,98607,23080-3040-G,9,,
3986,PO-092613-JN04,1/20/2014 0:00,30522,54200013-E2,600,,
3987,PO-010713-JN01,2/10/2014 0:00,30522,54200014-D2,1600,,
3989,PO-121012-HW01,2/3/2014 0:00,10047,2707911-2-A,98,,
3993,PO-020713-JN01,2/17/2014 0:00,V0018,201129-C,870,,
3994,POBK-093013-04,4/18/2014 0:00,V0039,29-281400-B,116,,
3996,POBK-100813-0DF,2/10/2014 0:00,730000,01P058-*,1595,,
3998,PO-101013-PL01DF,1/13/2014 0:00,12090,201143-F,15600,,
3999,PO-101013-PL01DF,1/20/2014 0:00,12090,201143-F,14300,,
4001,PO-101113-PL04DF,1/20/2014 0:00,12090,205010-F,7393,,
4004,POBK-101513-04,1/21/2014 0:00,10037,23085-1000-G,50,,
4007,PO-020713-JN02,1/27/2014 0:00,V0018,201177-K,4000,,
4010,PO-111511-103,2/3/2014 0:00,10158,200007-C,10000,,
4012,PO-121411-110,1/27/2014 0:00,10374,205012-C,5676,,
4014,PO-102411-102,1/13/2014 0:00,10374,205015-D,11060,,
4016,PO-102411-102,1/27/2014 0:00,10374,205015-D,17940,,
4019,POBK-011013-03,1/10/2014 0:00,98867,02-2043-12-AV,2498,,
4022,PO-032211-03,1/27/2014 0:00,10374,205014-E,18044,,
4028,PO-072513-13,2/10/2014 0:00,30522,201202-G,14000,,
4030,PO-081613-JN02,1/27/2014 0:00,30522,201142-H,23240,,
4032,PO-011513-JN16,1/13/2014 0:00,12090,205024-E,4400,,
4033,POBK-111213-03,7/22/2014 0:00,98733,23048-1021-B,898,,
4034,PO-101113-PL03DF,12/9/2013 0:00,12090,201263-E,1350,,
4035,PO-112213-DF42,1/27/2014 0:00,50021,89-8319-2-T,1341,,
4036,PO-111813-42DF,1/13/2014 0:00,50021,90-8351-1-AH,789,,
4037,PO-112113-42DF,2/10/2014 0:00,50021,91-8333-1-W,1050,,
4038,PO-112013-42DF,2/10/2014 0:00,50021,95-8338-2-E,1856,,
4039,POBK-101513-42DF,1/13/2014 0:00,50021,86-8347-2-J,1280,,
4040,PO-112213-42DF1,1/20/2014 0:00,50021,90-8319-2-DD,50,,
4041,PO-112213-42DF1,2/3/2014 0:00,50021,90-8319-2-DD,934,,
4044,PO-11221342DF5,1/20/2014 0:00,50021,90-8323-1-M,1715,,
4046,POBK-112613-01,1/20/2014 0:00,V0039,30-620026-J,29,,
4047,PO-112313-42DF,2/3/2014 0:00,50021,90-8316-1-P,1626,,
4048,PO-112713-42DF,1/13/2014 0:00,50021,300-130-1-C,1803,,
4049,PO-040213-30,2/4/2014 0:00,98733,02-2011-20-U,3,,
4050,PO-120213-DF3,1/20/2014 0:00,50021,54699023-C,100,,
4052,PO-120213-DF3,2/17/2014 0:00,50021,54699023-C,1138,,
4054,PO-021413-31,2/13/2014 0:00,10374,203241-D,25760,,
4055,PO-062413-JN01,1/30/2014 0:00,50021,205041-C,1391,,
4057,PO-120111-104,2/4/2014 11:15,10374,205022-E,119,,
3334,POBK-110513-66IF,2/4/2014 0:00,11505,201171-C,1979,,
4058,PO-013013-HW,4/11/2014 0:00,880006,2011536-1-C,49000,171832255,
4059,PO-080213-38,5/2/2014 0:00,880006,2709493-1-C,46000,,
4060,POBK-112113-01,5/20/2014 0:00,10047,67410405-1-A,17,171832830,
4061,POBK-112113-01,7/4/2014 0:00,10047,67410405-1-A,22,171832831,
4063,PO-081613-JN01,2/3/2014 0:00,30522,201141-J,1000,,
4064,POBK-032813-03,2/4/2014 0:00,10047,2805578-1M-B,42,,
4066,PO-010214-DF05,1/27/2014 0:00,12090,201103-H,100000,169491441,
4067,PO-112513-52DF,1/27/2014 0:00,12090,205023-F,7340,169929883,
4068,PO-092713-30,1/30/2014 0:00,10457,203001-C,100,171104526,
